Age,MaritalStatus,Dependents,Education,ResidenceYears,CreditRating,LatePayments2Y,CurrentDebt,ActiveLoans,MaxOverdue1Y,WasBankrupt,DebtVSIncome,MonthlyPayments,MoneyPaidSubscription,Collateral,CreditVSCollateral,MonthlyIncome,JobType,JobExperience,AdditionalIncome,BankRelationshipYears,AverageBalance,CreditCardUsage,CheckCreditHistory,LoanPurpose,HasGuarantor,Region,EarlyRepayments,HasCriminalRecord,NumberKids,Default
43.00,0.00,0.00,3.00,3.00,731.00,9.00,132804.00,4.00,60.00,0.00,0.14,55109.00,1158.00,0.00,1.16,259120.00,3.00,8.00,41087.00,3.00,499713.00,5.00,1.00,0.00,0.00,4.00,0.00,0.00,1.00,1.00
58.00,0.00,3.00,3.00,5.00,745.00,3.00,105263.00,5.00,82.00,0.00,0.02,20700.00,1588.00,0.00,0.64,151808.00,3.00,6.00,23204.00,6.00,371484.00,4.00,4.00,1.00,0.00,4.00,0.00,0.00,5.00,1.00
54.00,2.00,1.00,0.00,9.00,626.00,5.00,1450334.00,3.00,1.00,0.00,0.55,5650.00,992.00,1.00,0.47,44144.00,1.00,8.00,41670.00,12.00,34194.00,14.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00
63.00,2.00,2.00,1.00,6.00,811.00,0.00,1390147.00,0.00,50.00,0.00,0.64,47953.00,1513.00,0.00,0.38,6650.00,3.00,0.00,36364.00,0.00,475609.00,1.00,3.00,2.00,1.00,0.00,0.00,1.00,5.00,0.00
61.00,1.00,0.00,0.00,2.00,433.00,9.00,1269945.00,0.00,36.00,0.00,0.24,69376.00,1172.00,0.00,0.55,170143.00,1.00,10.00,26726.00,4.00,274102.00,15.00,3.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00
49.00,2.00,3.00,3.00,6.00,507.00,4.00,362710.00,0.00,67.00,1.00,0.37,61843.00,1018.00,0.00,0.07,102570.00,1.00,2.00,8906.00,12.00,267913.00,12.00,0.00,1.00,0.00,2.00,0.00,0.00,3.00,0.00
51.00,3.00,1.00,1.00,7.00,485.00,7.00,848139.00,3.00,5.00,0.00,0.31,92540.00,485.00,0.00,0.94,22263.00,1.00,0.00,49126.00,3.00,94230.00,13.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00
67.00,1.00,3.00,3.00,6.00,761.00,3.00,505280.00,2.00,7.00,0.00,0.30,46070.00,369.00,1.00,0.33,247256.00,1.00,4.00,48422.00,13.00,449075.00,5.00,5.00,2.00,0.00,3.00,0.00,0.00,6.00,0.00
22.00,3.00,0.00,3.00,8.00,811.00,4.00,1739720.00,0.00,51.00,0.00,0.26,474.00,1985.00,0.00,0.14,134558.00,2.00,2.00,41789.00,9.00,69452.00,11.00,2.00,2.00,0.00,0.00,1.00,0.00,5.00,0.00
18.00,0.00,1.00,3.00,1.00,780.00,3.00,1411515.00,4.00,89.00,0.00,0.50,72964.00,1182.00,0.00,0.90,225475.00,0.00,4.00,1374.00,8.00,451572.00,7.00,3.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00
42.00,3.00,2.00,1.00,2.00,755.00,9.00,1207709.00,2.00,84.00,0.00,0.10,14913.00,283.00,1.00,0.47,122614.00,3.00,1.00,10360.00,12.00,158020.00,12.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
47.00,1.00,3.00,2.00,1.00,586.00,2.00,317454.00,0.00,42.00,0.00,0.15,20687.00,24.00,0.00,0.36,294232.00,2.00,9.00,7246.00,11.00,99059.00,9.00,3.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00
51.00,3.00,0.00,2.00,6.00,688.00,7.00,1273279.00,0.00,4.00,0.00,0.05,71082.00,654.00,0.00,0.25,21280.00,0.00,8.00,2710.00,5.00,58276.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00
67.00,1.00,1.00,1.00,9.00,462.00,6.00,1589107.00,2.00,51.00,0.00,0.57,58998.00,577.00,0.00,0.06,151357.00,0.00,7.00,14635.00,15.00,316373.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00
20.00,2.00,0.00,0.00,5.00,716.00,1.00,1413595.00,4.00,53.00,0.00,0.40,15011.00,1558.00,0.00,0.85,130144.00,2.00,1.00,38452.00,4.00,410633.00,19.00,2.00,1.00,0.00,4.00,0.00,0.00,6.00,0.00
55.00,1.00,2.00,1.00,6.00,846.00,9.00,741902.00,1.00,21.00,0.00,0.18,7712.00,1282.00,0.00,0.97,278312.00,2.00,3.00,13388.00,10.00,99216.00,17.00,2.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00
61.00,3.00,0.00,0.00,1.00,765.00,7.00,266622.00,4.00,67.00,0.00,0.16,72972.00,1875.00,0.00,0.02,50940.00,3.00,5.00,15111.00,1.00,292996.00,20.00,1.00,1.00,0.00,4.00,1.00,0.00,9.00,0.00
43.00,1.00,0.00,1.00,2.00,355.00,9.00,1539558.00,3.00,66.00,0.00,0.13,97909.00,1320.00,0.00,0.23,215995.00,0.00,1.00,34057.00,10.00,434021.00,20.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00
43.00,3.00,2.00,3.00,2.00,569.00,1.00,134443.00,3.00,2.00,0.00,0.67,47684.00,461.00,0.00,1.19,108076.00,0.00,1.00,34615.00,6.00,384759.00,16.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,1.00
70.00,3.00,2.00,1.00,3.00,616.00,5.00,211327.00,5.00,8.00,0.00,0.01,31215.00,655.00,0.00,0.23,254718.00,1.00,10.00,4824.00,3.00,139995.00,17.00,5.00,2.00,0.00,2.00,0.00,0.00,6.00,1.00
68.00,2.00,0.00,0.00,9.00,720.00,2.00,175648.00,3.00,63.00,0.00,0.62,36141.00,78.00,1.00,0.68,227802.00,0.00,8.00,26593.00,13.00,313223.00,0.00,5.00,2.00,0.00,4.00,0.00,0.00,8.00,1.00
24.00,3.00,2.00,0.00,6.00,556.00,1.00,804762.00,4.00,59.00,0.00,0.60,90031.00,1769.00,1.00,0.62,177564.00,3.00,10.00,13896.00,13.00,64752.00,5.00,1.00,2.00,0.00,3.00,1.00,0.00,3.00,0.00
34.00,3.00,1.00,2.00,1.00,724.00,9.00,1272912.00,4.00,55.00,0.00,0.01,34504.00,1435.00,0.00,0.50,119559.00,0.00,6.00,28051.00,8.00,398994.00,10.00,2.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00
31.00,2.00,3.00,3.00,6.00,550.00,0.00,900388.00,3.00,70.00,0.00,0.42,4632.00,5.00,1.00,0.80,75170.00,2.00,1.00,45667.00,13.00,112102.00,14.00,3.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00
41.00,0.00,2.00,3.00,2.00,520.00,5.00,1963501.00,4.00,48.00,0.00,0.60,42652.00,769.00,0.00,0.10,220066.00,2.00,8.00,31073.00,4.00,406656.00,4.00,3.00,2.00,1.00,1.00,0.00,0.00,4.00,0.00
57.00,2.00,1.00,2.00,5.00,397.00,1.00,1335837.00,0.00,27.00,0.00,0.04,94554.00,139.00,0.00,0.31,122211.00,2.00,1.00,39411.00,1.00,178994.00,18.00,5.00,2.00,0.00,1.00,0.00,0.00,4.00,0.00
31.00,2.00,2.00,1.00,7.00,850.00,9.00,1382337.00,3.00,10.00,0.00,0.04,42126.00,595.00,0.00,0.98,196499.00,2.00,8.00,32269.00,5.00,475699.00,4.00,4.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00
61.00,2.00,0.00,3.00,6.00,564.00,4.00,1356454.00,4.00,43.00,0.00,0.05,70465.00,728.00,1.00,0.77,212315.00,3.00,4.00,41047.00,6.00,464008.00,1.00,3.00,2.00,0.00,1.00,0.00,0.00,8.00,0.00
27.00,3.00,3.00,1.00,4.00,709.00,8.00,1514474.00,5.00,37.00,1.00,0.51,46501.00,1442.00,0.00,0.67,294473.00,2.00,8.00,42690.00,6.00,297908.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
41.00,0.00,0.00,3.00,7.00,526.00,4.00,22371.00,4.00,67.00,0.00,0.37,90304.00,1279.00,0.00,0.56,68640.00,2.00,9.00,24449.00,8.00,498152.00,20.00,4.00,0.00,0.00,3.00,1.00,0.00,2.00,1.00
64.00,2.00,2.00,1.00,1.00,323.00,9.00,37525.00,2.00,70.00,1.00,0.07,21873.00,45.00,0.00,0.97,79334.00,2.00,8.00,37050.00,13.00,158948.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00
47.00,0.00,2.00,1.00,2.00,782.00,4.00,825494.00,5.00,16.00,0.00,0.24,36819.00,1381.00,1.00,0.29,262641.00,2.00,9.00,30270.00,10.00,97025.00,13.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00
70.00,0.00,1.00,2.00,9.00,455.00,1.00,442161.00,3.00,73.00,0.00,0.14,817.00,1004.00,1.00,1.04,221868.00,0.00,7.00,48069.00,14.00,83805.00,8.00,0.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00
52.00,1.00,3.00,1.00,4.00,647.00,5.00,814988.00,2.00,69.00,0.00,0.35,39958.00,963.00,0.00,0.05,129842.00,2.00,5.00,16177.00,9.00,223914.00,17.00,3.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00
24.00,3.00,1.00,2.00,9.00,534.00,7.00,1478094.00,1.00,11.00,0.00,0.66,69264.00,1741.00,0.00,0.66,93977.00,3.00,1.00,27874.00,10.00,8618.00,2.00,5.00,0.00,1.00,0.00,1.00,0.00,9.00,0.00
30.00,1.00,3.00,3.00,9.00,439.00,7.00,218084.00,3.00,37.00,0.00,0.34,8553.00,1243.00,0.00,0.18,227500.00,1.00,6.00,36606.00,10.00,245545.00,4.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00
25.00,3.00,1.00,2.00,1.00,342.00,4.00,519456.00,2.00,83.00,1.00,0.05,88610.00,893.00,1.00,1.06,137198.00,0.00,7.00,21872.00,9.00,449150.00,20.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
21.00,0.00,0.00,1.00,5.00,732.00,1.00,1060136.00,4.00,8.00,0.00,0.40,50356.00,572.00,0.00,0.78,90459.00,0.00,5.00,48033.00,13.00,6030.00,13.00,3.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
22.00,1.00,1.00,0.00,8.00,830.00,9.00,1772047.00,4.00,67.00,0.00,0.52,64520.00,1019.00,0.00,0.53,40165.00,2.00,3.00,35282.00,3.00,496296.00,8.00,5.00,0.00,0.00,3.00,1.00,0.00,7.00,0.00
44.00,0.00,0.00,1.00,1.00,426.00,4.00,789588.00,5.00,27.00,0.00,0.41,2292.00,1717.00,1.00,0.23,63403.00,2.00,5.00,28830.00,15.00,95685.00,6.00,4.00,1.00,0.00,0.00,1.00,0.00,8.00,0.00
67.00,3.00,2.00,0.00,3.00,689.00,5.00,20876.00,0.00,70.00,0.00,0.34,2572.00,1831.00,0.00,0.48,85728.00,3.00,10.00,11844.00,1.00,462546.00,2.00,3.00,2.00,0.00,1.00,0.00,0.00,8.00,1.00
45.00,2.00,2.00,3.00,5.00,346.00,1.00,727300.00,2.00,16.00,0.00,0.19,47681.00,494.00,0.00,1.14,156485.00,3.00,3.00,31993.00,3.00,428582.00,3.00,4.00,1.00,0.00,2.00,0.00,0.00,7.00,0.00
38.00,3.00,2.00,2.00,1.00,796.00,9.00,1093573.00,5.00,89.00,0.00,0.09,33883.00,60.00,1.00,1.12,117665.00,1.00,1.00,38892.00,11.00,212897.00,18.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00
27.00,3.00,2.00,2.00,5.00,388.00,8.00,1611417.00,2.00,11.00,0.00,0.64,91068.00,394.00,0.00,0.79,150327.00,2.00,10.00,17979.00,1.00,44280.00,10.00,0.00,2.00,1.00,0.00,0.00,0.00,3.00,0.00
31.00,2.00,1.00,0.00,1.00,737.00,4.00,27772.00,0.00,88.00,0.00,0.30,25052.00,1584.00,0.00,0.59,49108.00,3.00,7.00,9243.00,4.00,485232.00,10.00,4.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00
60.00,0.00,3.00,1.00,9.00,540.00,2.00,1955754.00,4.00,78.00,0.00,0.65,84177.00,1934.00,0.00,0.81,144757.00,0.00,5.00,20143.00,15.00,142990.00,15.00,1.00,2.00,0.00,3.00,1.00,1.00,9.00,0.00
27.00,1.00,1.00,1.00,10.00,329.00,4.00,703761.00,0.00,68.00,0.00,0.33,93087.00,640.00,1.00,0.25,177630.00,3.00,3.00,36139.00,5.00,179217.00,7.00,3.00,1.00,0.00,3.00,0.00,0.00,2.00,0.00
69.00,0.00,1.00,3.00,3.00,359.00,6.00,107696.00,2.00,87.00,0.00,0.03,39755.00,221.00,0.00,0.39,33203.00,3.00,8.00,41927.00,5.00,317007.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,5.00,1.00
63.00,3.00,0.00,1.00,7.00,397.00,4.00,1925658.00,0.00,62.00,1.00,0.15,28698.00,597.00,0.00,0.44,67471.00,0.00,0.00,33818.00,12.00,359851.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00
48.00,2.00,1.00,1.00,9.00,776.00,9.00,1144520.00,0.00,13.00,1.00,0.66,58325.00,1156.00,0.00,0.62,31217.00,0.00,5.00,9440.00,8.00,361760.00,8.00,3.00,1.00,0.00,0.00,1.00,0.00,7.00,0.00
27.00,0.00,1.00,1.00,8.00,335.00,0.00,184755.00,2.00,79.00,0.00,0.44,57460.00,1515.00,1.00,0.86,256511.00,1.00,2.00,37017.00,2.00,86249.00,10.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00
67.00,0.00,0.00,3.00,7.00,313.00,1.00,358104.00,3.00,11.00,0.00,0.56,76106.00,646.00,0.00,1.15,118103.00,2.00,2.00,38020.00,9.00,108402.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00
68.00,3.00,3.00,1.00,3.00,406.00,7.00,1609434.00,0.00,41.00,0.00,0.36,8847.00,1177.00,1.00,0.34,54641.00,2.00,0.00,25463.00,7.00,200874.00,19.00,1.00,2.00,0.00,0.00,1.00,0.00,7.00,0.00
41.00,2.00,2.00,2.00,7.00,776.00,7.00,292639.00,5.00,58.00,0.00,0.07,8637.00,1481.00,0.00,0.57,282816.00,3.00,3.00,28163.00,8.00,327434.00,4.00,2.00,0.00,0.00,3.00,0.00,1.00,5.00,1.00
66.00,3.00,2.00,0.00,2.00,359.00,3.00,1066839.00,3.00,46.00,1.00,0.13,6757.00,1024.00,0.00,0.95,297948.00,2.00,8.00,8758.00,14.00,349421.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
38.00,2.00,3.00,3.00,1.00,813.00,7.00,531190.00,4.00,29.00,0.00,0.51,36026.00,1828.00,0.00,0.64,197721.00,3.00,1.00,33881.00,5.00,69590.00,9.00,3.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00
21.00,2.00,1.00,2.00,10.00,811.00,8.00,18650.00,0.00,7.00,0.00,0.47,1946.00,463.00,0.00,0.40,239750.00,3.00,8.00,49839.00,1.00,356014.00,18.00,1.00,1.00,0.00,2.00,1.00,0.00,2.00,1.00
41.00,3.00,0.00,0.00,6.00,401.00,3.00,953391.00,2.00,65.00,0.00,0.20,27925.00,1196.00,0.00,0.72,138477.00,2.00,5.00,36423.00,9.00,205716.00,2.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
68.00,3.00,2.00,1.00,7.00,428.00,7.00,167036.00,4.00,63.00,0.00,0.39,31031.00,1189.00,0.00,1.07,134905.00,2.00,0.00,37463.00,0.00,262357.00,3.00,3.00,0.00,1.00,2.00,0.00,0.00,2.00,1.00
62.00,3.00,3.00,3.00,10.00,578.00,9.00,709125.00,2.00,27.00,0.00,0.55,79233.00,308.00,1.00,0.65,187660.00,3.00,3.00,43898.00,6.00,121210.00,5.00,0.00,0.00,0.00,1.00,1.00,0.00,4.00,0.00
23.00,2.00,1.00,1.00,8.00,788.00,7.00,482037.00,4.00,42.00,0.00,0.12,13469.00,1792.00,0.00,0.91,272396.00,2.00,4.00,20970.00,15.00,353645.00,3.00,4.00,2.00,1.00,2.00,0.00,0.00,8.00,0.00
32.00,0.00,3.00,0.00,9.00,409.00,7.00,600754.00,2.00,29.00,0.00,0.31,69473.00,26.00,0.00,1.04,236582.00,0.00,10.00,32947.00,7.00,232499.00,8.00,1.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00
42.00,3.00,3.00,3.00,1.00,317.00,3.00,408768.00,2.00,84.00,0.00,0.05,53182.00,1386.00,0.00,0.64,67293.00,1.00,6.00,14077.00,6.00,59206.00,9.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
61.00,0.00,0.00,2.00,8.00,584.00,1.00,1592377.00,0.00,31.00,0.00,0.70,28776.00,787.00,0.00,0.77,123795.00,0.00,0.00,45192.00,7.00,5934.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,7.00,0.00
47.00,2.00,3.00,2.00,2.00,392.00,3.00,1774881.00,0.00,5.00,0.00,0.04,12033.00,1813.00,0.00,0.09,34630.00,3.00,0.00,45479.00,8.00,77313.00,17.00,5.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00
20.00,2.00,3.00,3.00,2.00,670.00,9.00,1310777.00,1.00,71.00,0.00,0.56,29139.00,1705.00,0.00,0.62,62280.00,2.00,8.00,32047.00,12.00,71096.00,6.00,1.00,1.00,0.00,3.00,1.00,0.00,1.00,0.00
66.00,2.00,2.00,0.00,8.00,507.00,7.00,568913.00,0.00,3.00,0.00,0.39,38011.00,999.00,0.00,0.56,1370.00,3.00,2.00,19623.00,2.00,103550.00,11.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
58.00,2.00,2.00,1.00,5.00,431.00,3.00,1976099.00,1.00,0.00,0.00,0.13,51731.00,202.00,0.00,0.31,81791.00,2.00,3.00,42362.00,12.00,342356.00,14.00,4.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00
55.00,1.00,1.00,3.00,1.00,602.00,2.00,719245.00,4.00,63.00,0.00,0.37,35428.00,1387.00,0.00,0.95,38838.00,2.00,9.00,45625.00,1.00,316757.00,1.00,4.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00
30.00,2.00,3.00,1.00,3.00,758.00,1.00,926830.00,0.00,30.00,0.00,0.39,72231.00,1167.00,0.00,0.19,285663.00,1.00,10.00,24562.00,3.00,466379.00,15.00,3.00,0.00,1.00,4.00,0.00,0.00,5.00,0.00
37.00,3.00,1.00,0.00,10.00,472.00,4.00,1109500.00,1.00,57.00,0.00,0.14,27937.00,1043.00,0.00,1.14,287736.00,2.00,10.00,18160.00,4.00,429723.00,3.00,5.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00
33.00,0.00,2.00,2.00,8.00,578.00,1.00,961045.00,2.00,47.00,0.00,0.43,37351.00,1867.00,1.00,0.61,238625.00,3.00,0.00,49268.00,1.00,76173.00,19.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00
65.00,0.00,1.00,1.00,9.00,776.00,8.00,1127823.00,1.00,51.00,0.00,0.68,85010.00,151.00,0.00,0.95,73032.00,3.00,7.00,25056.00,6.00,417977.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00
61.00,2.00,3.00,3.00,7.00,784.00,7.00,1811443.00,3.00,26.00,0.00,0.68,67619.00,802.00,1.00,0.90,72869.00,0.00,1.00,10090.00,15.00,399116.00,14.00,3.00,2.00,1.00,4.00,0.00,0.00,6.00,0.00
21.00,3.00,0.00,0.00,2.00,558.00,2.00,1963433.00,4.00,45.00,0.00,0.51,91729.00,1120.00,0.00,0.44,241183.00,0.00,10.00,13758.00,4.00,459585.00,12.00,0.00,1.00,0.00,2.00,0.00,0.00,2.00,0.00
27.00,2.00,2.00,2.00,6.00,559.00,8.00,1133480.00,1.00,54.00,0.00,0.36,97273.00,955.00,0.00,1.10,116531.00,0.00,4.00,18241.00,7.00,323742.00,9.00,5.00,2.00,0.00,1.00,0.00,0.00,6.00,0.00
60.00,0.00,1.00,2.00,7.00,492.00,3.00,1562298.00,4.00,32.00,0.00,0.38,70962.00,1630.00,1.00,0.39,116528.00,2.00,8.00,14604.00,7.00,117008.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,8.00,0.00
61.00,1.00,3.00,2.00,7.00,620.00,0.00,1303627.00,4.00,54.00,0.00,0.27,18535.00,678.00,1.00,0.48,232587.00,1.00,6.00,20435.00,13.00,251925.00,8.00,5.00,0.00,1.00,2.00,1.00,0.00,6.00,0.00
26.00,1.00,0.00,3.00,3.00,391.00,0.00,71297.00,0.00,59.00,0.00,0.25,80174.00,1997.00,0.00,0.56,119918.00,0.00,1.00,13126.00,5.00,266539.00,1.00,5.00,2.00,0.00,1.00,0.00,0.00,3.00,1.00
49.00,3.00,1.00,0.00,6.00,688.00,7.00,795713.00,0.00,48.00,0.00,0.26,38705.00,1851.00,0.00,0.46,226609.00,0.00,4.00,37572.00,10.00,262717.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,3.00,0.00
70.00,1.00,2.00,2.00,8.00,349.00,4.00,1901871.00,1.00,16.00,0.00,0.16,12149.00,89.00,0.00,1.09,9124.00,2.00,7.00,46505.00,10.00,71551.00,17.00,5.00,1.00,0.00,2.00,0.00,0.00,7.00,0.00
25.00,1.00,1.00,3.00,5.00,825.00,2.00,791123.00,4.00,6.00,0.00,0.32,21448.00,82.00,1.00,0.59,112969.00,0.00,2.00,46908.00,7.00,16981.00,13.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
51.00,2.00,3.00,1.00,6.00,550.00,1.00,100631.00,1.00,89.00,0.00,0.03,39358.00,960.00,1.00,0.88,2566.00,3.00,6.00,38736.00,0.00,406350.00,7.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
56.00,2.00,2.00,2.00,2.00,511.00,1.00,150898.00,3.00,48.00,0.00,0.18,15277.00,1641.00,0.00,0.09,61232.00,0.00,5.00,4585.00,12.00,350416.00,8.00,2.00,1.00,1.00,1.00,0.00,0.00,9.00,1.00
65.00,3.00,2.00,2.00,6.00,404.00,6.00,1071955.00,0.00,13.00,1.00,0.09,5219.00,529.00,0.00,0.06,96435.00,3.00,1.00,25438.00,5.00,472859.00,15.00,5.00,2.00,0.00,0.00,0.00,0.00,9.00,0.00
37.00,0.00,2.00,3.00,10.00,494.00,6.00,966594.00,2.00,44.00,0.00,0.51,28118.00,1502.00,1.00,0.67,249123.00,1.00,7.00,33991.00,14.00,283781.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00
32.00,0.00,2.00,3.00,4.00,637.00,2.00,1040383.00,0.00,17.00,1.00,0.08,9490.00,389.00,0.00,0.05,231604.00,0.00,0.00,7770.00,15.00,355528.00,17.00,2.00,2.00,0.00,1.00,0.00,0.00,4.00,0.00
23.00,3.00,2.00,0.00,6.00,492.00,3.00,1932686.00,5.00,61.00,0.00,0.34,24035.00,1295.00,0.00,0.48,128199.00,2.00,0.00,45852.00,15.00,168890.00,5.00,0.00,1.00,0.00,2.00,0.00,0.00,4.00,0.00
43.00,3.00,0.00,2.00,6.00,705.00,3.00,1933973.00,3.00,82.00,0.00,0.42,99889.00,350.00,0.00,0.66,245891.00,0.00,9.00,5482.00,0.00,249187.00,15.00,1.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00
54.00,1.00,3.00,1.00,2.00,425.00,7.00,299724.00,2.00,7.00,0.00,0.18,70415.00,1334.00,0.00,1.19,164993.00,3.00,10.00,37636.00,7.00,210771.00,13.00,0.00,2.00,0.00,2.00,0.00,0.00,9.00,0.00
55.00,3.00,2.00,0.00,9.00,686.00,5.00,804389.00,5.00,76.00,1.00,0.69,6783.00,1655.00,1.00,0.75,273229.00,0.00,3.00,32797.00,4.00,385283.00,19.00,0.00,0.00,0.00,3.00,0.00,0.00,9.00,0.00
59.00,3.00,2.00,1.00,3.00,835.00,6.00,137025.00,2.00,46.00,0.00,0.21,26694.00,1930.00,0.00,0.41,241618.00,2.00,7.00,19103.00,5.00,35049.00,20.00,5.00,2.00,1.00,3.00,0.00,0.00,4.00,1.00
28.00,2.00,0.00,2.00,10.00,526.00,3.00,1497589.00,4.00,32.00,0.00,0.23,39303.00,1336.00,0.00,0.58,129733.00,1.00,9.00,2710.00,9.00,82518.00,6.00,4.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00
40.00,1.00,2.00,0.00,7.00,609.00,7.00,1875870.00,5.00,73.00,0.00,0.41,14220.00,722.00,1.00,0.86,272531.00,1.00,10.00,49882.00,5.00,95323.00,14.00,4.00,1.00,0.00,3.00,0.00,0.00,4.00,0.00
54.00,0.00,0.00,1.00,5.00,372.00,1.00,890017.00,3.00,60.00,1.00,0.29,4179.00,879.00,0.00,0.26,52220.00,3.00,3.00,37385.00,11.00,223276.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,7.00,0.00
66.00,1.00,1.00,0.00,4.00,401.00,7.00,1427126.00,1.00,23.00,0.00,0.23,13479.00,1023.00,0.00,1.19,8535.00,0.00,1.00,37237.00,1.00,391786.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00
30.00,3.00,1.00,0.00,9.00,811.00,8.00,1499234.00,4.00,72.00,0.00,0.66,35173.00,342.00,1.00,0.98,8675.00,0.00,2.00,6847.00,8.00,419478.00,18.00,4.00,0.00,0.00,4.00,0.00,0.00,8.00,0.00
51.00,0.00,2.00,0.00,8.00,412.00,8.00,245057.00,1.00,48.00,0.00,0.08,4063.00,1970.00,1.00,0.44,1292.00,0.00,4.00,249.00,2.00,454593.00,13.00,4.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00
34.00,0.00,3.00,3.00,2.00,694.00,6.00,52081.00,0.00,83.00,0.00,0.26,1951.00,906.00,1.00,0.74,142149.00,2.00,5.00,17586.00,2.00,45725.00,8.00,3.00,0.00,0.00,3.00,0.00,0.00,7.00,1.00
49.00,2.00,2.00,3.00,3.00,495.00,2.00,773578.00,0.00,70.00,0.00,0.54,3136.00,1871.00,0.00,1.01,37750.00,2.00,4.00,14890.00,4.00,116445.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
65.00,3.00,0.00,2.00,10.00,442.00,5.00,1409582.00,0.00,90.00,1.00,0.66,76482.00,49.00,1.00,0.44,109312.00,2.00,2.00,46344.00,9.00,105360.00,20.00,4.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00
28.00,1.00,0.00,0.00,9.00,468.00,1.00,228672.00,2.00,8.00,0.00,0.68,11290.00,631.00,0.00,0.85,226133.00,1.00,2.00,32346.00,12.00,150195.00,19.00,3.00,2.00,1.00,4.00,0.00,0.00,6.00,1.00
19.00,1.00,2.00,2.00,2.00,620.00,4.00,1099836.00,3.00,64.00,0.00,0.59,81164.00,1187.00,0.00,0.28,241171.00,3.00,1.00,15101.00,12.00,91830.00,1.00,1.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00
58.00,1.00,3.00,3.00,3.00,615.00,0.00,377935.00,5.00,48.00,0.00,0.68,3548.00,1629.00,0.00,0.97,23843.00,0.00,6.00,16342.00,13.00,401560.00,3.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
70.00,1.00,0.00,0.00,1.00,759.00,4.00,429525.00,5.00,50.00,0.00,0.17,91292.00,1637.00,0.00,0.53,51326.00,3.00,6.00,4032.00,11.00,479324.00,5.00,0.00,0.00,1.00,3.00,0.00,1.00,4.00,0.00
